Qnum;Item;Sentence;Picture;ListNum;Answer;ID;NativeLg;Age;Gender;Date;Year;Hour
29; Q5;f;f;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:47:37
30; Q5;e;e;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:47:42
31; Q9;b;b;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:47:47
32; Q2;a;a;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:47:52
33; Q1;a;a;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:47:57
34; Q17;c;c;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:01
35; Q19;d;d;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:08
36; Q14;c;c;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:13
36; Q14;c;c;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:13
37; Q12;b;b;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:21
38; Q11;e;e;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:32
39; Q3;e;e;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:39
40; Q8;b;b;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:46
41; Q4;e;e;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:52
42; Q10;e;e;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:48:56
1; Q4;f;f;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:48:57
43; Q16;c;c;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:05
2; Q9;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:06
44; Q10;b;b;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:11
3; Q18;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:15
45; Q2;f;f;1;1; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:17
4; Q2;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:23
46; Q1;e;e;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:25
5; Q11;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:28
6; Q10;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:35
47; Q9;e;e;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:37
48; Q4;f;f;1;0; s000000b09112018-164359.;2;21; f;  September 11;2018; 16:49:42
7; Q1;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:43
8; Q5;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:49:52
9; Q8;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:00
10; Q14;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:10
11; Q2;f;f;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:17
12; Q12;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:25
13; Q6;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:33
14; Q12;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:39
15; Q3;f;f;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:46
16; Q21;c;c;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:50:57
17; Q8;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:06
18; Q16;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:14
19; Q15;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:21
20; Q16;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:26
21; Q10;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:33
22; Q5;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:38
23; Q2;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:45
24; Q7;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:51
25; Q7;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:51:56
26; Q4;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:06
27; Q3;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:11
28; Q11;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:27
29; Q3;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:35
30; Q13;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:42
31; Q14;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:51
32; Q15;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:52:56
33; Q24;c;c;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:16
34; Q1;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:21
35; Q6;f;f;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:26
36; Q17;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:32
37; Q4;d;d;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:40
38; Q19;c;c;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:53:57
39; Q18;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:02
40; Q9;a;a;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:10
41; Q13;b;b;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:19
42; Q1;f;f;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:24
43; Q17;e;e;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:31
44; Q6;e;e;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:40
45; Q20;c;c;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:52
46; Q23;c;c;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:54:58
47; Q22;c;c;2;1; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:55:07
48; Q5;f;f;2;0; s000000b09112018-164704.;2;23; m;  September 11;2018; 16:55:13
30; Q5;c;c;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 17:58:06
31; Q3;e;e;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 17:58:11
32; Q5;f;f;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 17:59:24
33; Q8;d;d;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:01:33
34; Q19;b;b;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:01:43
35; Q10;e;e;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:01:50
36; Q9;e;e;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:01:55
37; Q4;f;f;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:01
38; Q9;d;d;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:07
39; Q10;d;d;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:16
40; Q12;e;e;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:27
41; Q4;c;c;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:48
42; Q22;b;b;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:02:54
43; Q17;e;e;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:05
44; Q11;e;e;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:15
45; Q5;e;e;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:23
46; Q12;d;d;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:31
47; Q23;b;b;3;0; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:36
48; Q13;a;a;3;1; s000000b09112018-151756.;2;28; m;  September 11;2018; 18:03:43
1; Q14;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:17
2; Q2;f;f;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:24
3; Q2;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:30
4; Q23;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:38
5; Q3;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:43
6; Q18;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:01:49
7; Q3;f;f;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:12
8; Q12;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:24
9; Q10;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:33
10; Q17;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:39
11; Q5;f;f;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:42
12; Q6;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:49
13; Q2;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:02:53
14; Q5;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:09
15; Q4;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:17
16; Q6;f;f;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:24
17; Q1;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:32
18; Q13;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:41
19; Q21;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:49
20; Q11;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:54
21; Q20;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:03:59
22; Q8;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:07
23; Q15;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:11
24; Q14;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:18
25; Q24;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:25
26; Q1;f;f;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:28
27; Q3;b;b;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:41
28; Q9;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:04:46
29; Q16;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:01
30; Q16;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:10
31; Q15;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:15
32; Q22;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:24
33; Q7;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:31
34; Q4;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:35
35; Q17;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:40
36; Q13;d;d;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:46
37; Q19;a;a;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:51
38; Q1;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:05:57
39; Q12;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:02
40; Q18;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:21
41; Q4;f;f;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:24
42; Q10;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:28
43; Q7;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:42
44; Q8;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:48
45; Q11;c;c;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:52
46; Q5;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:06:58
47; Q9;e;e;4;0; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:07:02
48; Q6;e;e;4;1; s000000b09122018-080039.;2;22; m;  September 12;2018; 08:07:05
1; Q14;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:06
2; Q1;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:23
3; Q10;b;b;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:30
4; Q14;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:41
5; Q1;f;f;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:47
6; Q22;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:15:52
7; Q13;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:02
8; Q19;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:10
9; Q17;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:16
10; Q16;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:22
11; Q16;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:27
12; Q15;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:33
13; Q18;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:39
14; Q10;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:47
15; Q9;b;b;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:54
16; Q2;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:16:59
17; Q8;b;b;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:12
18; Q7;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:17
19; Q3;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:22
20; Q5;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:29
21; Q3;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:34
22; Q2;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:40
23; Q8;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:47
24; Q4;f;f;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:17:55
25; Q11;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:01
26; Q23;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:07
27; Q6;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:14
28; Q13;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:22
29; Q4;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:30
30; Q2;f;f;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:33
31; Q17;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:41
32; Q9;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:46
33; Q5;f;f;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:18:51
34; Q4;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:01
35; Q18;c;c;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:07
36; Q11;b;b;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:13
37; Q24;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:21
38; Q20;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:25
39; Q3;f;f;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:32
40; Q7;b;b;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:37
41; Q6;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:44
42; Q6;f;f;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:19:49
43; Q5;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:00
44; Q12;e;e;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:04
45; Q21;d;d;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:11
46; Q1;a;a;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:16
47; Q15;e;e;1;1; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:22
48; Q12;b;b;1;0; s000000b09122018-101419.;2;22; f;  September 12;2018; 10:20:28
1; Q5;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 11:59:25
2; Q16;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:01:12
3; Q17;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:02:04
4; Q4;f;f;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:02:10
5; Q9;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:02:24
6; Q5;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:02:44
7; Q13;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:02:56
8; Q8;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:03:03
9; Q10;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:03:10
10; Q9;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:03:20
11; Q20;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:03:58
12; Q6;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:05
13; Q10;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:16
14; Q2;f;f;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:20
15; Q8;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:29
16; Q12;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:34
17; Q7;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:41
18; Q7;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:48
19; Q15;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:04:54
20; Q16;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:00
21; Q18;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:10
22; Q6;f;f;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:15
23; Q11;a;a;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:25
24; Q14;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:36
25; Q3;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:05:51
26; Q11;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:06:06
27; Q19;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:06:18
28; Q24;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:06:27
29; Q3;f;f;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:06:34
30; Q4;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:06:47
31; Q22;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:07:05
32; Q14;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:07:23
33; Q6;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:07:58
34; Q3;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:08:07
35; Q23;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:08:14
36; Q21;c;c;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:08:22
37; Q12;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:08:40
38; Q5;f;f;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:08:53
39; Q1;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:09:00
40; Q4;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:09:07
41; Q2;d;d;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:09:29
42; Q13;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:20
43; Q18;b;b;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:31
44; Q15;e;e;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:37
45; Q1;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:43
46; Q17;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:52
47; Q1;f;f;2;1; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:11:56
48; Q2;e;e;2;0; s000000b09122018-115800.;2;30; m;  September 12;2018; 12:12:03
1; Q10;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 12:57:48
2; Q4;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:00:19
3; Q16;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:00:28
4; Q3;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:00:37
5; Q5;f;f;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:00
6; Q10;d;d;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:05
7; Q18;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:09
8; Q11;d;d;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:14
9; Q13;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:24
10; Q1;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:29
11; Q8;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:39
12; Q15;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:44
13; Q1;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:48
14; Q24;b;b;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:53
15; Q14;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:01:59
16; Q11;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:02
17; Q9;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:07
18; Q5;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:12
19; Q17;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:16
20; Q15;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:19
21; Q12;d;d;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:25
22; Q21;b;b;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:29
23; Q7;d;d;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:35
24; Q3;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:40
25; Q6;f;f;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:44
26; Q13;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:50
27; Q6;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:53
28; Q23;b;b;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:02:57
29; Q4;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:01
30; Q12;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:06
31; Q20;b;b;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:09
32; Q14;a;a;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:14
33; Q5;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:17
34; Q9;d;d;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:20
35; Q8;d;d;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:23
36; Q4;f;f;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:26
37; Q19;b;b;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:29
38; Q3;f;f;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:32
39; Q18;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:35
40; Q7;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:38
41; Q22;b;b;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:41
42; Q2;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:45
43; Q6;c;c;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:47
44; Q2;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:51
45; Q16;e;e;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:03:56
46; Q2;f;f;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:04:00
47; Q1;f;f;3;1; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:04:02
48; Q17;e;e;3;0; s000000b09122018-125642.;2;23; f;  September 12;2018; 13:04:10
1; Q15;e;e;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:00
2; Q14;e;e;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:06
3; Q2;b;b;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:13
4; Q4;f;f;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:21
5; Q2;f;f;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:25
6; Q6;e;e;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:32
7; Q8;e;e;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:52
8; Q11;e;e;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:49:56
9; Q16;d;d;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:02
10; Q23;a;a;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:13
11; Q21;a;a;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:18
12; Q7;c;c;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:24
13; Q11;c;c;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:41
14; Q2;e;e;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:47
15; Q9;e;e;4;0; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:52
16; Q13;d;d;4;1; s000000b09122018-194627.;2;22; f;  September 12;2018; 19:50:58
